Notes,Race,Race Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,45-54 years,45-54,Male,M,107,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,55-64 years,55-64,Female,F,82,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,55-64 years,55-64,Male,M,105,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,65-74 years,65-74,Female,F,117,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,65-74 years,65-74,Male,M,92,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,75-84 years,75-84,Female,F,129,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,75-84 years,75-84,Male,M,81,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,85+ years,85+,Female,F,104,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart disease without (congestive) heart failure,I11.9,85+ years,85+,Male,M,44,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,35-44 years,35-44,Female,F,21,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,35-44 years,35-44,Male,M,25,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,45-54 years,45-54,Female,F,26,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,45-54 years,45-54,Male,M,60,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,55-64 years,55-64,Female,F,59,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,55-64 years,55-64,Male,M,61,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,65-74 years,65-74,Female,F,91,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,65-74 years,65-74,Male,M,65,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,75-84 years,75-84,Female,F,100,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,75-84 years,75-84,Male,M,77,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,85+ years,85+,Female,F,80,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive renal disease with renal failure,I12.0,85+ years,85+,Male,M,46,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,35-44 years,35-44,Female,F,12,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,35-44 years,35-44,Male,M,11,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,45-54 years,45-54,Female,F,12,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,45-54 years,45-54,Male,M,12,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,55-64 years,55-64,Female,F,11,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,55-64 years,55-64,Male,M,20,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,65-74 years,65-74,Female,F,28,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,65-74 years,65-74,Male,M,21,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,75-84 years,75-84,Female,F,27,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,75-84 years,75-84,Male,M,20,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with renal failure,I13.1,85+ years,85+,Female,F,13,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,55-64 years,55-64,Female,F,16,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,55-64 years,55-64,Male,M,14,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,65-74 years,65-74,Female,F,18,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,65-74 years,65-74,Male,M,14,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,75-84 years,75-84,Female,F,39,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,75-84 years,75-84,Male,M,21,Not Applicable,Not Applicable
,Black or African American,2054-5,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,I13.2,85+ years,85+,Female,F,34,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,25-34 years,25-34,Female,F,12,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,25-34 years,25-34,Male,M,17,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,35-44 years,35-44,Female,F,85,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,35-44 years,35-44,Male,M,163,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,45-54 years,45-54,Female,F,267,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,45-54 years,45-54,Male,M,441,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,55-64 years,55-64,Female,F,465,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,55-64 years,55-64,Male,M,702,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,65-74 years,65-74,Female,F,871,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,65-74 years,65-74,Male,M,883,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,75-84 years,75-84,Female,F,1116,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,75-84 years,75-84,Male,M,833,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,85+ years,85+,Female,F,920,Not Applicable,Not Applicable
,Black or African American,2054-5,"Acute myocardial infarction, unspecified",I21.9,85+ years,85+,Male,M,485,Not Applicable,Not Applicable
,Black or African American,2054-5,Other forms of acute ischaemic heart disease,I24.8,35-44 years,35-44,Male,M,10,Not Applicable,Not Applicable
,Black or African American,2054-5,Other forms of acute ischaemic heart disease,I24.8,45-54 years,45-54,Male,M,12,Not Applicable,Not Applicable
,Black or African American,2054-5,Other forms of acute ischaemic heart disease,I24.8,55-64 years,55-64,Male,M,12,Not Applicable,Not Applicable
,Black or African American,2054-5,Other forms of acute ischaemic heart disease,I24.8,65-74 years,65-74,Male,M,10,Not Applicable,Not Applicable
,Black or African American,2054-5,Other forms of acute ischaemic heart disease,I24.8,75-84 years,75-84,Female,F,11,Not Applicable,Not Applicable
,Black or African American,2054-5,Other forms of acute ischaemic heart disease,I24.8,75-84 years,75-84,Male,M,12,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,35-44 years,35-44,Female,F,36,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,35-44 years,35-44,Male,M,69,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,45-54 years,45-54,Female,F,73,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,45-54 years,45-54,Male,M,172,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,55-64 years,55-64,Female,F,131,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,55-64 years,55-64,Male,M,214,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,65-74 years,65-74,Female,F,233,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,65-74 years,65-74,Male,M,265,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,75-84 years,75-84,Female,F,278,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,75-84 years,75-84,Male,M,239,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,85+ years,85+,Female,F,299,Not Applicable,Not Applicable
,Black or African American,2054-5,"Atherosclerotic cardiovascular disease, so described",I25.0,85+ years,85+,Male,M,143,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,25-34 years,25-34,Male,M,13,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,35-44 years,35-44,Female,F,52,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,35-44 years,35-44,Male,M,106,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,45-54 years,45-54,Female,F,137,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,45-54 years,45-54,Male,M,252,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,55-64 years,55-64,Female,F,276,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,55-64 years,55-64,Male,M,408,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,65-74 years,65-74,Female,F,597,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,65-74 years,65-74,Male,M,612,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,75-84 years,75-84,Female,F,776,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,75-84 years,75-84,Male,M,617,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,85+ years,85+,Female,F,769,Not Applicable,Not Applicable
,Black or African American,2054-5,Atherosclerotic heart disease,I25.1,85+ years,85+,Male,M,353,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,45-54 years,45-54,Female,F,10,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,45-54 years,45-54,Male,M,29,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,55-64 years,55-64,Female,F,23,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,55-64 years,55-64,Male,M,40,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,65-74 years,65-74,Female,F,35,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,65-74 years,65-74,Male,M,58,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,75-84 years,75-84,Female,F,87,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,75-84 years,75-84,Male,M,47,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,85+ years,85+,Female,F,43,Not Applicable,Not Applicable
,Black or African American,2054-5,Ischaemic cardiomyopathy,I25.5,85+ years,85+,Male,M,21,Not Applicable,Not Applicable
,Black or African American,2054-5,"Chronic ischaemic heart disease, unspecified",I25.9,35-44 years,35-44,Male,M,18,Not Applicable,Not Applicable
,Black or African American,2054-5,"Chronic ischaemic heart disease, unspecified",I25.9,45-54 years,45-54,Female,F,27,Not Applicable,Not Applicable
,Black or African American,2054-5,"Chronic ischaemic heart disease, unspecified",I25.9,45-54 years,45-54,Male,M,42,Not Applicable,Not Applicable
